asset_class,asset_subclass,has_market_price,has_cash_flows,has_options_features,is_exchange_traded,has_credit_risk,has_early_exercise,is_path_dependent,volatility_available,liquidity,maturity_years,data_availability,ifrs_level,recommended_method
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,24.32,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,13.45,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,19.95,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,22.05,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,7.08,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,8.37,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,28.52,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,5.9,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,2.51,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,4.86,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,27.83,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,23.59,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,13.88,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,25.53,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,5.17,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,7.22,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,26.36,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,19.02,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,11.39,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,18.9,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,17.05,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,15.04,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,14.66,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,27.56,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,15.95,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,10.72,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,19.7,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,16.42,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,6.16,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,16.98,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,18.67,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,13.95,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,7.74,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,12.58,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,3.84,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,16.77,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,13.22,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,4.88,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,28.49,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,27.13,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,2.71,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,26.28,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,8.22,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,16.15,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,24.4,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,17.59,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,8.81,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,24.59,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,20.71,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,11.07,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,4.39,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,5.44,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,13.8,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,19.49,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,12.63,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,25.26,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,17.46,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,8.15,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,5.92,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,29.59,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,13.91,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,22.77,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,9.22,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,13.81,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,6.81,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,25.03,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,18.14,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,13.35,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,7.78,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,9.38,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,18.73,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,15.84,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,13.73,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,13.82,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,22.66,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,23.59,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,10.08,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,22.2,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,15.33,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,5.78,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,2.87,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,25.56,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,18.71,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,15.28,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,22.39,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,18.75,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,24.93,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,29.1,Partial,2,DCF
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Index,1,0,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Partial,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Partial,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Partial,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Partial,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Partial,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,24.25,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,25.52,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,20.33,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,28.97,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,28.42,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,29.01,Full,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,29.55,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,22.28,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,2.87,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,17.76,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,29.11,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,4.55,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,25.65,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,24.31,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,27.78,Full,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,14.94,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,High,5.51,Partial,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,17.64,Partial,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,1,0,0,1,Medium,3.8,Partial,1,DCF
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.22,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.69,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.38,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.24,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.85,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.24,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.35,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.73,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.82,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.01,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.38,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.97,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.13,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.27,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.76,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.12,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.24,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.27,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.26,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.25,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.71,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.18,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.42,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.48,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.37,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.31,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.8,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.88,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.26,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.45,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.9,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.62,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.26,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.25,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.15,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.65,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.01,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.1,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.93,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.21,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.34,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.76,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.73,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.74,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.76,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.35,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.41,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.47,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.73,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.95,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.25,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.39,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.89,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.59,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.43,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.48,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.71,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.76,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.56,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.18,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.08,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.93,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.85,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.76,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.61,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.63,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.64,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.5,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.99,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.49,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.57,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.83,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.3,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.95,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.88,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.04,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.29,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.95,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.2,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.23,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.34,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.94,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.73,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.72,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.24,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.94,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.55,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.24,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.73,Full,1,Cost-of-Carry
