asset_class,asset_subclass,has_market_price,has_cash_flows,has_options_features,is_exchange_traded,liquidity,maturity_years,has_credit_risk,has_early_exercise,is_path_dependent,data_availability,volatility_available,ifrs_level,recommended_method
Equity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Derivative,CDS,0,1,0,0,Low,29.880701997031757,1,0,0,Sparse,0,2,DCF
Option,American Option,0,0,1,1,Low,0.8500160143960542,0,1,0,Full,1,2,Binomial-Tree
Bond,Government Bond,1,1,0,1,High,13.767725703158836,0,0,0,Partial,1,1,DCF
Option,American Option,1,0,1,1,Medium,1.1199269600711397,0,1,0,Partial,1,2,Binomial-Tree
Currency,FX Forward,0,0,0,0,Medium,0.25335962999919454,0,0,0,Full,1,2,Forward-Pricing
Bond,Government Bond,1,1,0,0,Medium,26.149708145118705,0,0,0,Full,1,2,DCF
Option,European Option,1,0,1,1,Medium,0.7954997549000415,0,0,0,Partial,1,1,Black-Scholes
ETF,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,Lookback Option,0,0,1,0,Low,1.3130361386130138,0,0,1,Partial,0,3,Monte-Carlo
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Option,Asian Option,0,0,1,0,Low,2.324903823144566,0,1,1,Sparse,0,3,Monte-Carlo
Derivative,Interest Rate Swap,0,1,0,0,Medium,4.970140765224389,1,0,0,Partial,0,2,DCF
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,Relative
Commodity,Agriculture,1,0,0,1,Medium,0.29821042171843204,0,0,0,Full,1,1,Cost-of-Carry
Option,European Option,0,0,1,1,High,0.4295374790208848,0,0,0,Partial,1,1,Black-Scholes
Bond,Government Bond,1,1,0,1,Medium,21.138846361409424,0,0,0,Full,0,1,DCF
Option,European Option,1,0,1,1,High,0.23257501453232216,0,0,0,Full,1,1,Black-Scholes
Commodity,Industrial Metal,1,0,0,1,High,0.2284441988146967,0,0,0,Full,1,1,Cost-of-Carry
Option,American Option,0,0,1,1,Medium,1.2820338837391327,0,1,0,Partial,1,2,Binomial-Tree
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,European Option,1,0,1,1,High,0.7465765069976507,0,0,0,Full,1,1,Black-Scholes
Derivative,Currency Swap,0,1,0,0,Low,17.292602529810953,1,0,0,Sparse,0,3,DCF
Commodity,Precious Metal,1,0,0,1,High,1.894709997781562,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond,0,1,0,0,Low,14.24975408038074,0,0,0,Partial,0,3,DCF
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Option,American Option,1,0,1,1,Low,0.33222357070483166,0,1,0,Partial,1,2,Binomial-Tree
Option,American Option,1,0,1,1,Medium,0.16406950495446168,0,1,0,Full,1,2,Binomial-Tree
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,Relative
Option,European Option,0,0,1,0,Low,0.3609446495029935,0,0,0,Full,1,1,Black-Scholes
Currency,FX Forward,0,0,0,0,Medium,0.36157571857131005,0,0,0,Full,1,2,Forward-Pricing
Option,European Option,0,0,1,0,Low,0.9662235086725842,0,0,0,Partial,1,1,Black-Scholes
ETF,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,American Option,0,0,1,1,Medium,1.828226326586866,0,1,0,Full,1,1,Binomial-Tree
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,Relative
Option,American Option,0,0,1,1,Low,0.24296215509783733,0,1,0,Partial,1,1,Binomial-Tree
Option,American Option,0,0,1,1,Medium,1.8717956225007792,0,1,0,Full,1,1,Binomial-Tree
Bond,Corporate Bond,1,1,0,0,Low,26.43649356220635,0,0,0,Full,0,2,DCF
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Option,European Option,1,0,1,1,Medium,0.7643579832985208,0,0,0,Full,1,2,Black-Scholes
Bond,Corporate Bond,0,1,0,1,Medium,26.07510873388606,1,0,0,Full,1,2,Credit-Model
Bond,Government Bond,1,1,0,1,Medium,13.091871500332962,0,0,0,Full,1,1,DCF
Option,Lookback Option,0,0,1,0,Low,4.1912758849399365,0,1,1,Sparse,1,3,Monte-Carlo
Option,European Option,0,0,1,0,High,1.796889719154784,0,0,0,Partial,1,2,Black-Scholes
Option,American Option,0,0,1,1,Low,1.0395957559986007,0,1,0,Partial,1,2,Binomial-Tree
Bond,Government Bond,1,1,0,1,High,2.936120659118647,0,0,0,Partial,1,1,DCF
Option,European Option,1,0,1,1,Low,0.23858058381486885,0,0,0,Full,1,1,Black-Scholes
Currency,FX Forward,0,0,0,0,Medium,0.4149397638725302,0,0,0,Full,1,2,Forward-Pricing
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,European Option,0,0,1,1,Low,1.379800235282396,0,0,0,Full,1,2,Black-Scholes
Option,European Option,1,0,1,1,Medium,0.7065849424017359,0,0,0,Partial,1,2,Black-Scholes
Bond,Government Bond,1,1,0,1,Low,4.743972280481782,0,0,0,Full,0,1,DCF
Derivative,CDS,0,1,0,0,Medium,3.216876259558192,1,0,0,Sparse,0,2,DCF
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Partial,1,1,DCF
Bond,Government Bond,0,1,0,1,Medium,8.943492356241459,0,0,0,Sparse,0,2,DCF
Bond,Government Bond,0,1,0,1,Low,10.710774945379123,0,0,0,Full,1,1,DCF
Option,European Option,1,0,1,1,Medium,1.4620647107775946,0,0,0,Partial,1,2,Black-Scholes
Bond,Corporate Bond,0,1,0,1,Medium,12.66555199682272,1,0,0,Full,0,2,Credit-Model
Currency,FX Forward,1,0,0,0,Medium,0.3162044070149335,0,0,0,Full,1,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,Medium,0.8391342947563553,0,0,0,Full,1,2,Forward-Pricing
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Derivative,Currency Swap,0,1,0,0,Medium,3.3472928949615364,1,0,0,Sparse,0,2,DCF
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Option,European Option,1,0,1,0,Medium,0.16325004959702136,0,0,0,Partial,1,1,Black-Scholes
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,Relative
Bond,Government Bond,1,1,0,0,Medium,13.408240712171274,0,0,0,Partial,1,1,DCF
Bond,Government Bond,1,1,0,1,Medium,8.83675895889761,0,0,0,Full,1,1,DCF
Option,Barrier Option,0,0,1,0,Low,0.6038190966436366,0,0,1,Sparse,0,3,Monte-Carlo
Option,European Option,0,0,1,1,Medium,0.028631968314029248,0,0,0,Partial,1,1,Black-Scholes
Option,Digital Option,0,0,1,0,Medium,4.519812737402517,0,1,1,Partial,0,3,Monte-Carlo
Commodity,Industrial Metal,1,0,0,1,Medium,1.0172594356876332,0,0,0,Full,1,1,Cost-of-Carry
Option,American Option,1,0,1,1,Medium,1.3392845397940187,0,1,0,Partial,1,1,Binomial-Tree
Bond,Government Bond,1,1,0,1,High,28.84184194471629,0,0,0,Full,1,1,DCF
Equity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Corporate Bond,0,1,0,1,Medium,10.097390617957531,0,0,0,Partial,0,2,DCF
Bond,Government Bond,1,1,0,1,High,5.501708952163871,0,0,0,Full,1,2,DCF
Derivative,Interest Rate Swap,0,1,0,0,Medium,18.716638748000573,1,0,0,Sparse,0,3,DCF
Commodity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Commodity,Agriculture,1,0,0,1,High,0.152800532621376,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,0,1,0,1,Medium,5.825505336903071,0,0,0,Partial,0,1,DCF
Currency,FX Forward,0,0,0,0,High,0.39423431718981045,0,0,0,Full,1,2,Forward-Pricing
Commodity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DCF
Option,American Option,0,0,1,1,Low,0.4436442270647749,0,1,0,Partial,1,1,Binomial-Tree
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Derivative,Interest Rate Swap,0,1,0,0,Medium,24.085066037151165,1,0,0,Sparse,0,3,DCF
Option,American Option,1,0,1,1,Medium,0.8178861442443205,0,1,0,Full,1,2,Binomial-Tree
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,American Option,0,0,1,1,Low,0.8069587728207132,0,1,0,Full,1,2,Binomial-Tree
Bond,Government Bond,1,1,0,0,Medium,24.71879676812224,0,0,0,Full,0,2,DCF
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DCF
Option,American Option,0,0,1,1,Medium,1.295904401318094,0,1,0,Partial,1,1,Binomial-Tree
Option,European Option,1,0,1,1,High,0.23504265664605528,0,0,0,Full,1,2,Black-Scholes
Option,Asian Option,0,0,1,0,Low,3.808021483354574,0,1,1,Sparse,0,3,Monte-Carlo
Option,Barrier Option,0,0,1,0,Low,1.1460744601233122,0,0,1,Partial,1,3,Monte-Carlo
Bond,Corporate Bond,1,1,0,0,Low,6.044947471196821,0,0,0,Partial,0,2,DCF
Option,American Option,1,0,1,1,High,1.1002138374521608,0,1,0,Partial,1,2,Binomial-Tree
Option,American Option,1,0,1,1,High,0.06127357481924761,0,1,0,Partial,1,2,Binomial-Tree
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,American Option,0,0,1,1,High,1.5985728707832527,0,1,0,Full,1,1,Binomial-Tree
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,Relative
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,Relative
Bond,Corporate Bond,1,1,0,0,Medium,23.878504926010145,0,0,0,Full,0,2,DCF
Option,Barrier Option,0,0,1,0,Low,4.323891331152266,0,1,1,Partial,0,3,Monte-Carlo
Derivative,CDS,0,1,0,0,Medium,25.492134895652647,1,0,0,Sparse,0,3,DCF
Option,American Option,1,0,1,1,Medium,1.7127355779483466,0,1,0,Partial,1,2,Binomial-Tree
Bond,Corporate Bond,1,1,0,1,Medium,13.646043926360065,0,0,0,Full,0,3,DCF
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Partial,1,1,Relative
Option,American Option,0,0,1,1,Low,1.314050236579482,0,1,0,Partial,1,2,Binomial-Tree
Bond,Corporate Bond,1,1,0,1,Low,7.7491221185510035,0,0,0,Full,1,2,DCF
Commodity,Precious Metal,1,0,0,1,High,0.8354204541893807,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,1,1,0,0,Medium,23.184924878160547,0,0,0,Partial,0,1,DCF
Currency,FX Forward,1,0,0,0,High,0.7386127299502986,0,0,0,Full,1,2,Forward-Pricing
Option,American Option,0,0,1,1,High,0.4047661806700731,0,1,0,Partial,1,1,Binomial-Tree
Option,American Option,1,0,1,1,Medium,1.9966477221563366,0,1,0,Partial,1,1,Binomial-Tree
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DCF
Bond,Government Bond,1,1,0,0,High,11.798055304644027,0,0,0,Full,1,1,DCF
ETF,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,European Option,0,0,1,0,Low,0.21501939052521843,0,0,0,Full,1,1,Black-Scholes
Bond,Government Bond,1,1,0,0,Medium,1.5952554356591349,0,0,0,Full,1,2,DCF
Option,Barrier Option,0,0,1,0,Medium,1.6151179089937007,0,0,1,Partial,1,3,Monte-Carlo
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,Relative
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,European Option,0,0,1,1,Medium,0.9631498211188451,0,0,0,Partial,1,1,Black-Scholes
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Bond,Corporate Bond,1,1,0,1,Medium,25.666661312438364,1,0,0,Full,0,3,Credit-Model
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DCF
Bond,Corporate Bond,1,1,0,1,Medium,28.160536324054338,1,0,0,Partial,0,3,Credit-Model
Bond,Government Bond,1,1,0,0,High,0.6100677240891959,0,0,0,Full,1,2,DCF
Equity,Growth Stock,1,1,0,1,Low,,0,0,0,Full,1,1,Relative
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Bond,Government Bond,1,1,0,1,Low,26.542630077661915,0,0,0,Sparse,0,1,DCF
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,Relative
Option,European Option,1,0,1,0,Low,0.5202727442991391,0,0,0,Full,1,2,Black-Scholes
Option,European Option,1,0,1,1,Low,0.6798186462904408,0,0,0,Full,1,1,Black-Scholes
Bond,Corporate Bond,0,1,0,0,Low,17.71817819105611,1,0,0,Partial,0,2,Credit-Model
Bond,Government Bond,0,1,0,1,Low,27.184181598192897,0,0,0,Full,1,1,DCF
Commodity,Precious Metal,1,0,0,1,Medium,0.37925190576718804,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,1,1,0,1,High,7.882742815115572,0,0,0,Sparse,1,2,DCF
Currency,FX Forward,0,0,0,0,High,0.9641255108024521,0,0,0,Full,1,2,Forward-Pricing
Bond,Government Bond,0,1,0,0,High,19.884525369516826,0,0,0,Partial,0,1,DCF
Commodity,Agriculture,1,0,0,1,High,0.32579084519059776,0,0,0,Full,1,1,Cost-of-Carry
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Equity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Government Bond,1,1,0,0,High,14.505660859484497,0,0,0,Full,1,1,DCF
Currency,FX Forward,1,0,0,0,High,0.29590433930475646,0,0,0,Full,1,2,Forward-Pricing
Commodity,Energy,1,0,0,1,High,1.859434463579699,0,0,0,Full,1,1,Cost-of-Carry
Option,Barrier Option,0,0,1,0,Low,0.9236774940563882,0,1,1,Partial,1,3,Monte-Carlo
Bond,Government Bond,1,1,0,1,High,23.02501582784686,0,0,0,Full,1,1,DCF
Bond,Corporate Bond,0,1,0,0,Low,28.426741364551972,1,0,0,Partial,0,2,Credit-Model
Bond,Corporate Bond,1,1,0,1,Medium,1.1849922587911297,1,0,0,Sparse,0,2,Credit-Model
Currency,FX Forward,0,0,0,0,High,0.08708410603752188,0,0,0,Full,1,2,Forward-Pricing
Bond,Government Bond,0,1,0,1,High,3.042254223494847,0,0,0,Sparse,0,2,DCF
Bond,Government Bond,1,1,0,1,High,11.907816352343774,0,0,0,Partial,1,1,DCF
Bond,Government Bond,1,1,0,1,High,6.017426271122557,0,0,0,Partial,0,2,DCF
Currency,FX Forward,0,0,0,0,Medium,0.5466092766774293,0,0,0,Full,1,2,Forward-Pricing
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,American Option,0,0,1,1,High,1.6220243693096312,0,1,0,Partial,1,2,Binomial-Tree
Currency,FX Forward,1,0,0,0,High,0.9653918453179049,0,0,0,Full,1,2,Forward-Pricing
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Bond,Government Bond,1,1,0,1,High,29.63312323790025,0,0,0,Sparse,1,2,DCF
Bond,Corporate Bond,0,1,0,1,Medium,4.174988616000825,0,0,0,Sparse,1,3,DCF
Derivative,CDS,0,1,0,0,Medium,5.184624665983104,1,0,0,Sparse,0,3,DCF
Bond,Corporate Bond,1,1,0,1,Low,6.790422403178754,1,0,0,Partial,0,3,Credit-Model
Bond,Government Bond,1,1,0,1,Medium,13.145798924480124,0,0,0,Sparse,0,1,DCF
Derivative,Currency Swap,0,1,0,0,Low,23.726534197568512,1,0,0,Partial,0,3,DCF
Option,American Option,0,0,1,1,Low,0.9661970651930541,0,1,0,Full,1,1,Binomial-Tree
Option,American Option,0,0,1,1,High,1.2498280921998415,0,1,0,Full,1,2,Binomial-Tree
Bond,Government Bond,1,1,0,1,High,2.584077344932412,0,0,0,Full,0,2,DCF
Option,European Option,0,0,1,1,Medium,1.2369927814910744,0,0,0,Partial,1,1,Black-Scholes
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Derivative,Interest Rate Swap,0,1,0,0,Medium,1.102920764078368,1,0,0,Sparse,0,2,DCF
Currency,FX Forward,0,0,0,0,High,0.9352155693868661,0,0,0,Full,1,2,Forward-Pricing
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DCF
Commodity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,American Option,1,0,1,1,Medium,0.1664471107964928,0,1,0,Full,1,2,Binomial-Tree
Bond,Government Bond,1,1,0,0,High,26.34344478529112,0,0,0,Sparse,1,1,DCF
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Currency,FX Forward,1,0,0,0,High,0.0723483384958204,0,0,0,Full,1,2,Forward-Pricing
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Commodity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Government Bond,1,1,0,1,High,15.696930980711102,0,0,0,Full,1,1,DCF
Bond,Corporate Bond,0,1,0,0,Medium,16.50221735553295,0,0,0,Full,1,3,DCF
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,European Option,1,0,1,1,High,1.886367226114138,0,0,0,Partial,1,2,Black-Scholes
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,American Option,1,0,1,1,Low,1.6318552090256278,0,1,0,Full,1,2,Binomial-Tree
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,Relative
ETF,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Currency,FX Forward,1,0,0,0,High,0.7231861262423744,0,0,0,Full,1,2,Forward-Pricing
Derivative,CDS,0,1,0,0,Medium,4.480375710247641,1,0,0,Sparse,0,2,DCF
Bond,Government Bond,1,1,0,1,High,2.7725624773626456,0,0,0,Partial,1,1,DCF
Bond,Corporate Bond,1,1,0,1,Medium,17.368081045612684,0,0,0,Partial,1,2,DCF
Option,American Option,0,0,1,1,High,0.8430930850041594,0,1,0,Partial,1,2,Binomial-Tree
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Option,American Option,1,0,1,1,Low,1.2237829118443617,0,1,0,Full,1,2,Binomial-Tree
Option,American Option,0,0,1,1,High,0.6608523064508846,0,1,0,Full,1,2,Binomial-Tree
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Commodity,Agriculture,1,0,0,1,High,1.24951159464953,0,0,0,Full,1,1,Cost-of-Carry
Option,American Option,0,0,1,1,Low,1.9935328651828754,0,1,0,Full,1,2,Binomial-Tree
Option,American Option,0,0,1,1,High,0.4481411308941627,0,1,0,Full,1,2,Binomial-Tree
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DCF
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Currency,FX Forward,1,0,0,0,High,0.882171599151374,0,0,0,Full,1,2,Forward-Pricing
Option,American Option,0,0,1,1,Medium,1.3431092936151408,0,1,0,Partial,1,2,Binomial-Tree
Bond,Government Bond,1,1,0,1,High,25.55582772077385,0,0,0,Full,0,1,DCF
Bond,Corporate Bond,1,1,0,0,Low,20.842063180466113,1,0,0,Sparse,1,3,Credit-Model
Currency,FX Forward,1,0,0,0,High,0.1592648206359307,0,0,0,Full,1,2,Forward-Pricing
Bond,Government Bond,1,1,0,1,High,16.736795574844855,0,0,0,Full,0,1,DCF
Derivative,Currency Swap,0,1,0,0,Medium,3.326628318813466,1,0,0,Partial,0,2,DCF
Option,American Option,0,0,1,1,Low,0.8409477235450262,0,1,0,Full,1,2,Binomial-Tree
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,Relative
Bond,Corporate Bond,1,1,0,1,Medium,12.18102254325841,0,0,0,Sparse,0,3,DCF
Option,Asian Option,0,0,1,0,Medium,3.8173781044379917,0,0,1,Sparse,1,3,Monte-Carlo
Bond,Government Bond,1,1,0,1,Medium,28.306506172905053,0,0,0,Full,1,1,DCF
Equity,Growth Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DCF
Bond,Corporate Bond,0,1,0,0,High,19.855427826923947,0,0,0,Sparse,0,2,DCF
Option,American Option,1,0,1,1,Medium,1.9770119597069287,0,1,0,Full,1,1,Binomial-Tree
Commodity,Precious Metal,1,0,0,1,Medium,0.1368197188350767,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,1,1,0,0,High,27.94003043670605,0,0,0,Partial,1,2,DCF
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,American Option,1,0,1,1,Low,1.5518005571114064,0,1,0,Full,1,2,Binomial-Tree
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Currency,FX Forward,0,0,0,0,High,0.8484284195821895,0,0,0,Full,1,2,Forward-Pricing
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,American Option,0,0,1,1,Medium,0.8342301780106878,0,1,0,Full,1,2,Binomial-Tree
Option,American Option,0,0,1,1,Low,1.4787654374081902,0,1,0,Full,1,1,Binomial-Tree
Option,European Option,0,0,1,1,Low,0.15532977546742555,0,0,0,Partial,1,1,Black-Scholes
Derivative,CDS,0,1,0,0,Medium,11.440607197780603,1,0,0,Sparse,0,3,DCF
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Option,European Option,1,0,1,0,Medium,0.507616053524283,0,0,0,Partial,1,1,Black-Scholes
Currency,FX Forward,0,0,0,0,High,0.277566565688141,0,0,0,Full,1,2,Forward-Pricing
Bond,Government Bond,1,1,0,1,Medium,19.21733477281759,0,0,0,Partial,1,1,DCF
Option,European Option,1,0,1,1,Medium,1.9616834747368181,0,0,0,Full,1,1,Black-Scholes
Bond,Government Bond,0,1,0,1,High,13.055215457049458,0,0,0,Full,1,2,DCF
Option,American Option,1,0,1,1,High,1.0109798922516953,0,1,0,Partial,1,1,Binomial-Tree
Derivative,Currency Swap,0,1,0,0,Low,29.721141153248354,1,0,0,Sparse,0,2,DCF
Option,European Option,0,0,1,1,Medium,0.7085847932567868,0,0,0,Full,1,2,Black-Scholes
Equity,Growth Stock,1,1,0,1,High,,0,0,0,Full,1,1,DCF
Commodity,Agriculture,1,0,0,1,High,1.4798783045021624,0,0,0,Full,1,1,Cost-of-Carry
Commodity,Precious Metal,1,0,0,1,High,1.2949198230979944,0,0,0,Full,1,1,Cost-of-Carry
Commodity,Industrial Metal,1,0,0,1,High,0.6421557058946131,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond,0,1,0,1,Low,29.93473228129582,1,0,0,Partial,0,2,Credit-Model
Derivative,Currency Swap,0,1,0,0,Low,19.58761437559709,1,0,0,Sparse,0,3,DCF
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Currency,FX Forward,1,0,0,0,High,0.2474860300610438,0,0,0,Full,1,2,Forward-Pricing
Commodity,Precious Metal,1,0,0,1,Medium,0.8051070289036566,0,0,0,Full,1,1,Cost-of-Carry
Option,Barrier Option,0,0,1,0,Low,0.3944172703913841,0,1,1,Partial,1,3,Monte-Carlo
Option,American Option,0,0,1,1,Medium,1.206367757716944,0,1,0,Full,1,1,Binomial-Tree
Bond,Government Bond,1,1,0,0,High,19.975653956151817,0,0,0,Partial,0,1,DCF
Option,American Option,1,0,1,1,High,1.3539490624872805,0,1,0,Full,1,2,Binomial-Tree
Bond,Government Bond,1,1,0,1,Low,4.069730111260226,0,0,0,Full,0,1,DCF
Equity,Growth Stock,1,1,0,1,Low,,0,0,0,Full,1,1,Relative
Option,Asian Option,0,0,1,0,Low,4.479558392348991,0,1,1,Sparse,0,3,Monte-Carlo
Option,American Option,0,0,1,1,Medium,0.7021136731820742,0,1,0,Partial,1,2,Binomial-Tree
Commodity,Industrial Metal,1,0,0,1,High,1.462074198559911,0,0,0,Full,1,1,Cost-of-Carry
Commodity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Government Bond,1,1,0,1,High,9.962223920258758,0,0,0,Full,1,1,DCF
Bond,Corporate Bond,1,1,0,0,Medium,26.696497155591974,0,0,0,Sparse,1,2,DCF
Derivative,CDS,0,1,0,0,Low,6.009884734347043,1,0,0,Sparse,0,2,DCF
Bond,Government Bond,0,1,0,1,Medium,24.24828532754779,0,0,0,Partial,0,1,DCF
Derivative,Interest Rate Swap,0,1,0,0,Low,19.80000470838415,1,0,0,Sparse,0,2,DCF
Option,American Option,1,0,1,1,Low,0.33999980024598897,0,1,0,Full,1,2,Binomial-Tree
Bond,Government Bond,1,1,0,1,High,17.95356843833258,0,0,0,Full,1,1,DCF
Commodity,Energy,1,0,0,1,High,0.4527911886358585,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,1,1,0,1,Low,28.137294978289287,0,0,0,Full,1,1,DCF
Option,Asian Option,0,0,1,0,Low,0.6480451246084012,0,1,1,Sparse,0,3,Monte-Carlo
Currency,FX Forward,1,0,0,0,High,0.4056109395768537,0,0,0,Full,1,2,Forward-Pricing
Bond,Government Bond,0,1,0,1,High,24.4307871259107,0,0,0,Sparse,0,2,DCF
Equity,Dividend Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,American Option,0,0,1,1,Medium,0.7154148687217879,0,1,0,Full,1,2,Binomial-Tree
Derivative,CDS,0,1,0,0,Medium,3.803278247804461,1,0,0,Partial,0,3,DCF
Bond,Corporate Bond,1,1,0,0,Medium,2.7662607538202986,0,0,0,Sparse,1,2,DCF
Option,American Option,1,0,1,1,High,1.5348255941038167,0,1,0,Partial,1,2,Binomial-Tree
Option,Barrier Option,0,0,1,0,Medium,2.848543505616881,0,1,1,Sparse,1,3,Monte-Carlo
Equity,Liquid Exchange-Traded,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Liquid Exchange-Traded,1,0,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Derivative,Interest Rate Swap,0,1,0,0,Medium,29.198599058619372,1,0,0,Sparse,0,2,DCF
Commodity,Industrial Metal,1,0,0,1,High,0.4960337484588851,0,0,0,Full,1,1,Cost-of-Carry
Currency,FX Forward,0,0,0,0,High,0.8735940016458742,0,0,0,Full,1,2,Forward-Pricing
Option,American Option,0,0,1,1,Medium,1.9631266665658658,0,1,0,Full,1,2,Binomial-Tree
Equity,Dividend Stock,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Bond,Government Bond,1,1,0,0,Low,19.366314686171947,0,0,0,Full,0,2,DCF
